n test inserts deletes updates time
1 t10 1000 955 3890 31
1 t11 1000 222 3223 22
1 t12 1000 341 3624 25
1 t13 1000 693 3956 30
1 t14 1000 855 4013 31
1 t15 1000 787 4110 31
1 t16 1000 370 3714 26
1 t17 1000 153 3137 21
1 t18 1000 397 3890 28
1 t19 1000 206 3516 23
1 t1 1000 523 3133 23
1 t20 1000 841 4195 33
1 t2 1000 312 2784 20
1 t3 1000 413 3101 22
1 t4 1000 794 3500 27
1 t5 1000 197 2737 18
1 t6 1000 708 3662 28
1 t7 1000 945 3688 29
1 t8 1000 741 3698 28
1 t9 963 17 747 5
2 t10 1000 955 3868 9
2 t11 1000 262 3370 7
2 t12 1000 348 3648 8
2 t13 1000 699 3951 9
2 t14 1000 862 4034 9
2 t15 1000 797 4117 9
2 t16 1000 355 3729 8
2 t17 1000 138 3035 6
2 t18 1000 436 3934 9
2 t19 1000 191 3473 7
2 t1 1000 529 3136 6
2 t20 1000 839 4192 10
2 t2 1000 315 2795 5
2 t3 1000 431 3136 6
2 t4 1000 795 3504 7
2 t5 1000 198 2731 5
2 t6 1000 723 3651 8
2 t7 1000 940 3675 8
2 t8 1000 739 3703 8
2 t9 963 17 745 1
3 t10 1000 954 3900 8
3 t11 1000 240 3302 6
3 t12 1000 352 3644 7
3 t13 1000 682 3960 8
3 t14 1000 872 4046 9
3 t15 1000 787 4116 9
3 t16 1000 367 3726 7
3 t17 1000 135 3009 6
3 t18 1000 396 3898 8
3 t19 1000 214 3531 7
3 t1 1000 542 3162 6
3 t20 1000 826 4207 9
3 t2 1000 286 2730 5
3 t3 1000 440 3154 6
3 t4 1000 800 3471 7
3 t5 1000 202 2742 5
3 t6 1000 714 3651 7
3 t7 1000 940 3697 8
3 t8 1000 731 3687 8
3 t9 958 16 714 1
4 t10 1000 954 3895 8
4 t11 1000 258 3362 6
4 t12 1000 361 3684 7
4 t13 1000 685 3958 8
4 t14 1000 864 4043 9
4 t15 1000 775 4112 8
4 t16 1000 354 3674 7
4 t17 1000 145 3055 6
4 t18 1000 399 3916 8
4 t19 1000 205 3487 7
4 t1 1000 522 3141 6
4 t20 1000 856 4202 9
4 t2 1000 310 2785 5
4 t3 1000 437 3161 6
4 t4 1000 801 3485 7
4 t5 1000 198 2724 5
4 t6 1000 731 3659 7
4 t7 1000 936 3686 7
4 t8 1000 740 3697 7
4 t9 945 15 641 1
5 t10 1000 953 3895 8
5 t11 1000 224 3231 6
5 t12 1000 377 3687 7
5 t13 1000 662 3980 8
5 t14 1000 880 3998 8
5 t15 1000 806 4120 9
5 t16 1000 369 3706 7
5 t17 1000 133 3012 6
5 t18 1000 421 3903 8
5 t19 1000 219 3520 7
5 t1 1000 529 3136 5
5 t20 1000 845 4178 9
5 t2 1000 289 2732 5
5 t3 1000 438 3136 6
5 t4 1000 790 3481 6
5 t5 1000 208 2773 5
5 t6 1000 708 3672 7
5 t7 1000 938 3700 7
5 t8 1000 716 3694 7
5 t9 977 19 856 1
6 t10 1000 951 3896 8
6 t11 1000 267 3402 6
6 t12 1000 363 3658 7
6 t13 1000 695 3993 8
6 t14 1000 856 4036 8
6 t15 1000 805 4138 9
6 t16 1000 357 3714 7
6 t17 1000 166 3196 6
6 t18 1000 406 3906 8
6 t19 1000 206 3491 6
6 t1 1000 524 3135 5
6 t20 1000 850 4184 9
6 t2 1000 316 2791 5
6 t3 1000 439 3161 6
6 t4 1000 804 3492 6
6 t5 1000 201 2750 5
6 t6 1000 710 3655 7
6 t7 1000 939 3685 7
6 t8 1000 734 3689 7
6 t9 970 18 792 1
7 t10 1000 952 3880 8
7 t11 1000 257 3373 6
7 t12 1000 350 3642 6
7 t13 1000 682 3957 8
7 t14 1000 858 4034 8
7 t15 1000 800 4132 8
7 t16 1000 362 3707 7
7 t17 1000 154 3135 6
7 t18 1000 397 3903 8
7 t19 1000 195 3450 6
7 t1 1000 543 3158 5
7 t20 1000 838 4210 9
7 t2 1000 308 2783 5
7 t3 1000 428 3150 5
7 t4 1000 787 3487 6
7 t5 1000 197 2736 5
7 t6 1000 707 3663 7
7 t7 1000 937 3685 7
7 t8 1000 717 3689 7
7 t9 965 17 765 1
8 t10 1000 954 3881 8
8 t11 1000 240 3320 6
8 t12 1000 334 3612 6
8 t13 1000 676 3956 7
8 t14 1000 857 4026 8
8 t15 1000 775 4108 8
8 t16 1000 341 3627 6
8 t17 1000 146 3102 5
8 t18 1000 435 3927 7
8 t19 1000 183 3421 6
8 t1 1000 532 3139 5
8 t20 1000 838 4192 9
8 t2 1000 305 2771 5
8 t3 1000 416 3129 5
8 t4 1000 807 3479 6
8 t5 1000 187 2681 4
8 t6 1000 722 3649 6
8 t7 1000 936 3688 7
8 t8 1000 716 3699 7
8 t9 965 17 762 1
9 t10 1000 949 3906 8
9 t11 1000 224 3246 6
9 t12 1000 377 3681 6
9 t13 1000 675 3974 8
9 t14 1000 875 4027 8
9 t15 1000 810 4126 8
9 t16 1000 341 3650 7
9 t17 1000 137 3034 5
9 t18 1000 421 3914 7
9 t19 1000 219 3520 6
9 t1 1000 535 3130 5
9 t20 1000 835 4184 9
9 t2 1000 290 2738 4
9 t3 1000 446 3150 5
9 t4 1000 795 3482 6
9 t5 1000 209 2775 5
9 t6 1000 718 3639 6
9 t7 1000 944 3686 7
9 t8 1000 708 3691 7
9 t9 982 20 901 1
10 t10 1000 954 3891 8
10 t11 1000 222 3231 6
10 t12 1000 375 3670 6
10 t13 1000 670 3980 7
10 t14 1000 866 4043 8
10 t15 1000 783 4111 8
10 t16 1000 351 3686 7
10 t17 1000 130 2978 5
10 t18 1000 421 3910 7
10 t19 1000 222 3539 6
10 t1 1000 533 3137 5
10 t20 1000 822 4165 9
10 t2 1000 292 2749 4
10 t3 1000 446 3159 5
10 t4 1000 814 3493 6
10 t5 1000 205 2748 4
10 t6 1000 709 3634 6
10 t7 1000 937 3684 7
10 t8 1000 713 3682 7
10 t9 979 19 857 1
11 t10 1000 948 3900 7
11 t11 1000 223 3231 5
11 t12 1000 368 3661 6
11 t13 1000 662 3952 7
11 t14 1000 871 4036 8
11 t15 1000 787 4122 8
11 t16 1000 347 3668 7
11 t17 1000 129 2970 5
11 t18 1000 418 3902 7
11 t19 1000 219 3533 6
11 t1 1000 531 3127 5
11 t20 1000 834 4187 9
11 t2 1000 289 2735 4
11 t3 1000 440 3144 5
11 t4 1000 791 3489 6
11 t5 1000 204 2742 4
11 t6 1000 730 3645 6
11 t7 1000 939 3685 7
11 t8 1000 710 3684 7
11 t9 979 19 855 1
12 t10 1000 953 3898 7
12 t11 1000 218 3209 5
12 t12 1000 365 3659 6
12 t13 1000 663 3954 7
12 t14 1000 875 4021 8
12 t15 1000 794 4117 8
12 t16 1000 353 3684 7
12 t17 1000 129 2973 5
12 t18 1000 419 3902 7
12 t19 1000 207 3505 6
12 t1 1000 531 3129 5
12 t20 1000 843 4203 9
12 t2 1000 289 2736 4
12 t3 1000 439 3142 5
12 t4 1000 804 3497 6
12 t5 1000 204 2745 4
12 t6 1000 730 3652 6
12 t7 1000 941 3685 7
12 t8 1000 734 3689 7
12 t9 979 19 849 1
13 t10 1000 950 3896 7
13 t11 1000 218 3206 5
13 t12 1000 360 3668 6
13 t13 1000 655 3945 7
13 t14 1000 876 4015 8
13 t15 1000 792 4138 8
13 t16 1000 362 3696 7
13 t17 1000 169 3185 5
13 t18 1000 416 3924 7
13 t19 1000 206 3507 6
13 t1 1000 530 3130 5
13 t20 1000 841 4194 9
13 t2 1000 287 2725 4
13 t3 1000 424 3126 5
13 t4 1000 786 3503 6
13 t5 1000 204 2746 4
13 t6 1000 729 3647 6
13 t7 1000 936 3682 7
13 t8 1000 733 3687 7
13 t9 979 19 857 1
14 t10 1000 956 3891 7
14 t11 1000 222 3226 5
14 t12 1000 361 3661 6
14 t13 1000 702 3973 7
14 t14 1000 875 4011 8
14 t15 1000 802 4131 8
14 t16 1000 360 3696 6
14 t17 1000 167 3185 5
14 t18 1000 418 3909 7
14 t19 1000 205 3508 6
14 t1 1000 527 3127 5
14 t20 1000 848 4217 9
14 t2 1000 286 2724 4
14 t3 1000 434 3142 5
14 t4 1000 796 3504 6
14 t5 1000 200 2737 4
14 t6 1000 726 3664 6
14 t7 1000 943 3677 7
14 t8 1000 718 3686 7
14 t9 973 18 807 1
15 t10 1000 956 3888 8
15 t11 1000 269 3388 6
15 t12 1000 361 3649 6
15 t13 1000 697 3957 7
15 t14 1000 860 4023 8
15 t15 1000 791 4131 8
15 t16 1000 358 3706 6
15 t17 1000 165 3175 5
15 t18 1000 414 3926 7
15 t19 1000 205 3516 6
15 t1 1000 523 3123 5
15 t20 1000 852 4205 9
15 t2 1000 285 2720 4
15 t3 1000 443 3154 5
15 t4 1000 788 3497 6
15 t5 1000 203 2757 4
15 t6 1000 723 3669 6
15 t7 1000 940 3686 7
15 t8 1000 728 3689 7
15 t9 973 18 809 1
16 t10 1000 953 3886 7
16 t11 1000 268 3400 6
16 t12 1000 358 3656 6
16 t13 1000 693 3973 7
16 t14 1000 878 4038 8
16 t15 1000 773 4117 8
16 t16 1000 354 3696 6
16 t17 1000 166 3169 5
16 t18 1000 411 3934 7
16 t19 1000 202 3489 6
16 t1 1000 524 3133 5
16 t20 1000 846 4214 9
16 t2 1000 315 2799 4
16 t3 1000 415 3112 5
16 t4 1000 791 3498 6
16 t5 1000 198 2724 4
16 t6 1000 718 3648 6
16 t7 1000 943 3689 7
16 t8 1000 739 3690 7
16 t9 956 16 699 1
17 t10 1000 953 3879 8
17 t11 1000 266 3397 6
17 t12 1000 356 3667 6
17 t13 1000 694 3974 7
17 t14 1000 873 4037 8
17 t15 1000 801 4107 8
17 t16 1000 344 3659 6
17 t17 1000 162 3163 5
17 t18 1000 409 3909 7
17 t19 1000 202 3500 6
17 t1 1000 522 3137 5
17 t20 1000 819 4210 9
17 t2 1000 313 2795 4
17 t3 1000 417 3128 5
17 t4 1000 787 3489 6
17 t5 1000 200 2737 4
17 t6 1000 717 3657 6
17 t7 1000 944 3693 7
17 t8 1000 733 3694 7
17 t9 945 15 641 0
18 t10 1000 952 3889 7
18 t11 1000 261 3388 6
18 t12 1000 355 3653 6
18 t13 1000 690 3958 7
18 t14 1000 855 4034 8
18 t15 1000 804 4123 8
18 t16 1000 366 3698 6
18 t17 1000 161 3161 5
18 t18 1000 399 3926 7
18 t19 1000 197 3483 6
18 t1 1000 521 3128 5
18 t20 1000 818 4198 9
18 t2 1000 310 2781 4
18 t3 1000 424 3123 5
18 t4 1000 800 3484 6
18 t5 1000 196 2726 4
18 t6 1000 718 3662 6
18 t7 1000 942 3697 7
18 t8 1000 726 3695 7
18 t9 945 15 641 0
19 t10 1000 948 3876 7
19 t11 1000 257 3383 6
19 t12 1000 347 3641 6
19 t13 1000 682 3963 7
19 t14 1000 879 4013 8
19 t15 1000 792 4125 8
19 t16 1000 359 3700 6
19 t17 1000 159 3144 5
19 t18 1000 393 3912 7
19 t19 1000 191 3436 6
19 t1 1000 543 3152 5
19 t20 1000 844 4212 9
19 t2 1000 310 2795 4
19 t3 1000 448 3161 5
19 t4 1000 800 3483 6
19 t5 1000 195 2725 4
19 t6 1000 718 3671 6
19 t7 1000 942 3692 7
19 t8 1000 723 3696 7
19 t9 971 18 805 1
20 t10 1000 957 3880 7
20 t11 1000 256 3361 6
20 t12 1000 348 3653 6
20 t13 1000 678 3963 7
20 t14 1000 875 4033 8
20 t15 1000 792 4130 8
20 t16 1000 356 3677 6
20 t17 1000 154 3132 5
20 t18 1000 388 3889 7
20 t19 1000 193 3435 6
20 t1 1000 542 3147 5
20 t20 1000 818 4205 8
20 t2 1000 310 2777 4
20 t3 1000 416 3126 5
20 t4 1000 806 3500 6
20 t5 1000 193 2716 4
20 t6 1000 717 3679 6
20 t7 1000 942 3696 7
20 t8 1000 728 3698 7
20 t9 971 18 805 1
1 t10 1000 577 3757 28
1 t11 1000 859 3838 30
1 t12 1000 338 3616 25
1 t13 1000 349 3709 26
1 t14 1000 63 2190 14
1 t15 1000 35 1686 11
1 t16 1000 867 4105 31
1 t17 1000 665 4070 31
1 t18 1000 862 4222 33
1 t19 1000 40 2032 13
1 t1 1000 406 2976 23
1 t20 1000 462 3967 29
1 t2 1000 850 3408 27
1 t3 1000 815 3447 26
1 t4 1000 720 3548 27
1 t5 1000 912 3558 28
1 t6 1000 505 3359 25
1 t7 1000 464 3516 26
1 t8 999 39 1490 11
1 t9 1000 977 3798 30
2 t10 1000 566 3765 8
2 t11 1000 850 3835 9
2 t12 1000 315 3574 7
2 t13 1000 312 3627 7
2 t14 1000 74 2340 5
2 t15 1000 39 1779 3
2 t16 1000 878 4087 10
2 t17 1000 685 4093 9
2 t18 1000 872 4208 10
2 t19 1000 39 2017 4
2 t1 1000 414 2994 6
2 t20 1000 452 3939 9
2 t2 1000 850 3406 7
2 t3 1000 804 3455 7
2 t4 1000 717 3522 7
2 t5 1000 908 3577 8
2 t6 1000 481 3348 7
2 t7 1000 441 3492 7
2 t8 999 36 1438 3
2 t9 1000 979 3794 9
3 t10 1000 567 3760 7
3 t11 1000 861 3821 8
3 t12 1000 313 3570 7
3 t13 1000 321 3638 7
3 t14 1000 75 2340 4
3 t15 1000 40 1818 3
3 t16 1000 867 4091 9
3 t17 1000 658 4078 9
3 t18 1000 874 4206 10
3 t19 1000 49 2226 4
3 t1 1000 404 2965 6
3 t20 1000 444 3914 8
3 t2 1000 851 3396 7
3 t3 1000 818 3445 7
3 t4 1000 706 3540 7
3 t5 1000 896 3576 7
3 t6 1000 488 3352 7
3 t7 1000 437 3468 7
3 t8 1000 40 1518 3
3 t9 1000 979 3833 8
4 t10 1000 600 3771 7
4 t11 1000 858 3799 8
4 t12 1000 314 3564 7
4 t13 1000 312 3619 7
4 t14 1000 71 2286 4
4 t15 1000 39 1799 3
4 t16 1000 865 4105 9
4 t17 1000 652 4074 8
4 t18 1000 867 4215 9
4 t19 1000 57 2349 4
4 t1 1000 404 2970 5
4 t20 1000 444 3943 8
4 t2 1000 849 3397 6
4 t3 1000 819 3444 6
4 t4 1000 698 3529 7
4 t5 1000 909 3587 7
4 t6 1000 499 3348 6
4 t7 1000 468 3521 7
4 t8 1000 41 1523 2
4 t9 1000 977 3817 8
5 t10 1000 574 3757 7
5 t11 1000 860 3838 8
5 t12 1000 335 3605 7
5 t13 1000 336 3709 7
5 t14 1000 61 2161 4
5 t15 1000 35 1691 3
5 t16 1000 886 4110 9
5 t17 1000 696 4114 8
5 t18 1000 876 4213 9
5 t19 1000 42 2091 4
5 t1 1000 409 2970 5
5 t20 1000 465 3942 8
5 t2 1000 849 3381 6
5 t3 1000 818 3436 6
5 t4 1000 708 3526 7
5 t5 1000 907 3585 7
5 t6 1000 508 3364 6
5 t7 1000 437 3476 6
5 t8 999 36 1436 2
5 t9 1000 978 3841 8
6 t10 1000 558 3739 7
6 t11 1000 845 3845 8
6 t12 1000 322 3587 7
6 t13 1000 334 3684 7
6 t14 1000 75 2352 4
6 t15 1000 36 1742 3
6 t16 1000 864 4100 8
6 t17 1000 704 4084 8
6 t18 1000 861 4197 9
6 t19 1000 38 1985 3
6 t1 1000 401 2963 5
6 t20 1000 455 3958 8
6 t2 1000 860 3396 6
6 t3 1000 820 3451 6
6 t4 1000 719 3556 7
6 t5 1000 911 3602 7
6 t6 1000 499 3351 6
6 t7 1000 432 3471 6
6 t8 999 37 1450 2
6 t9 1000 979 3794 8
7 t10 1000 586 3777 7
7 t11 1000 858 3825 8
7 t12 1000 308 3550 6
7 t13 1000 327 3653 7
7 t14 1000 70 2286 4
7 t15 1000 36 1727 3
7 t16 1000 862 4087 8
7 t17 1000 658 4070 8
7 t18 1000 873 4209 9
7 t19 1000 56 2358 4
7 t1 1000 402 2963 5
7 t20 1000 439 3939 8
7 t2 1000 856 3398 6
7 t3 1000 809 3446 6
7 t4 1000 718 3526 6
7 t5 1000 903 3607 7
7 t6 1000 484 3336 6
7 t7 1000 469 3547 6
7 t8 1000 41 1534 2
7 t9 1000 979 3802 7
8 t10 1000 583 3767 7
8 t11 1000 864 3814 7
8 t12 1000 342 3612 6
8 t13 1000 355 3721 7
8 t14 1000 64 2198 4
8 t15 1000 34 1682 3
8 t16 1000 866 4100 9
8 t17 1000 661 4073 8
8 t18 1000 878 4236 9
8 t19 1000 46 2172 4
8 t1 1000 401 2959 5
8 t20 1000 477 3950 8
8 t2 1000 852 3391 6
8 t3 1000 815 3442 6
8 t4 1000 698 3502 6
8 t5 1000 905 3600 7
8 t6 1000 502 3366 6
8 t7 1000 455 3513 6
8 t8 1000 39 1501 2
8 t9 1000 978 3800 7
9 t10 1000 578 3747 7
9 t11 1000 856 3834 7
9 t12 1000 334 3615 6
9 t13 1000 348 3712 7
9 t14 1000 61 2154 3
9 t15 1000 41 1844 3
9 t16 1000 872 4119 8
9 t17 1000 672 4082 8
9 t18 1000 865 4182 9
9 t19 1000 43 2109 3
9 t1 1000 409 2995 5
9 t20 1000 474 3957 8
9 t2 1000 852 3384 6
9 t3 1000 805 3438 6
9 t4 1000 706 3549 6
9 t5 1000 915 3606 7
9 t6 1000 492 3357 6
9 t7 1000 444 3478 6
9 t8 999 36 1438 2
9 t9 1000 979 3824 7
10 t10 1000 573 3748 7
10 t11 1000 863 3843 7
10 t12 1000 333 3608 6
10 t13 1000 319 3654 7
10 t14 1000 79 2401 4
10 t15 1000 40 1823 3
10 t16 1000 870 4114 8
10 t17 1000 703 4110 8
10 t18 1000 883 4211 9
10 t19 1000 41 2059 3
10 t1 1000 403 2969 5
10 t20 1000 468 3936 7
10 t2 1000 849 3376 6
10 t3 1000 820 3451 6
10 t4 1000 718 3544 6
10 t5 1000 908 3602 7
10 t6 1000 502 3368 6
10 t7 1000 446 3478 6
10 t8 999 37 1464 2
10 t9 1000 978 3804 7
11 t10 1000 570 3745 7
11 t11 1000 854 3832 7
11 t12 1000 331 3600 6
11 t13 1000 362 3724 6
11 t14 1000 74 2340 4
11 t15 1000 40 1824 3
11 t16 1000 879 4108 8
11 t17 1000 698 4113 8
11 t18 1000 861 4205 9
11 t19 1000 40 2025 3
11 t1 1000 410 2988 5
11 t20 1000 468 3947 7
11 t2 1000 848 3384 6
11 t3 1000 818 3449 6
11 t4 1000 715 3538 6
11 t5 1000 899 3585 7
11 t6 1000 505 3376 6
11 t7 1000 446 3479 6
11 t8 1000 39 1499 2
11 t9 1000 979 3800 7
12 t10 1000 571 3756 7
12 t11 1000 862 3833 7
12 t12 1000 327 3591 6
12 t13 1000 357 3727 6
12 t14 1000 74 2343 4
12 t15 1000 40 1825 3
12 t16 1000 881 4109 8
12 t17 1000 690 4082 8
12 t18 1000 879 4215 9
12 t19 1000 39 2007 3
12 t1 1000 409 2980 5
12 t20 1000 466 3945 7
12 t2 1000 864 3387 6
12 t3 1000 817 3456 6
12 t4 1000 698 3534 6
12 t5 1000 913 3576 7
12 t6 1000 508 3367 6
12 t7 1000 440 3468 6
12 t8 1000 39 1501 2
12 t9 1000 979 3801 7
13 t10 1000 570 3753 7
13 t11 1000 847 3833 8
13 t12 1000 326 3600 6
13 t13 1000 355 3711 6
13 t14 1000 74 2327 4
13 t15 1000 37 1764 3
13 t16 1000 864 4104 8
13 t17 1000 692 4090 8
13 t18 1000 881 4220 9
13 t19 1000 39 2008 3
13 t1 1000 407 2981 5
13 t20 1000 462 3932 7
13 t2 1000 863 3393 6
13 t3 1000 812 3456 6
13 t4 1000 721 3553 6
13 t5 1000 901 3591 7
13 t6 1000 508 3372 6
13 t7 1000 439 3469 6
13 t8 1000 39 1497 2
13 t9 1000 977 3804 7
14 t10 1000 565 3737 7
14 t11 1000 853 3837 7
14 t12 1000 327 3594 6
14 t13 1000 350 3724 6
14 t14 1000 73 2322 4
14 t15 1000 37 1760 3
14 t16 1000 873 4091 8
14 t17 1000 688 4074 8
14 t18 1000 883 4199 8
14 t19 1000 39 2017 3
14 t1 1000 407 2983 5
14 t20 1000 460 3944 7
14 t2 1000 860 3401 6
14 t3 1000 815 3457 6
14 t4 1000 710 3543 6
14 t5 1000 906 3580 7
14 t6 1000 508 3368 6
14 t7 1000 439 3463 6
14 t8 999 38 1479 2
14 t9 1000 977 3805 7
15 t10 1000 565 3736 7
15 t11 1000 862 3832 7
15 t12 1000 322 3593 6
15 t13 1000 351 3719 6
15 t14 1000 74 2329 4
15 t15 1000 37 1768 3
15 t16 1000 883 4089 8
15 t17 1000 681 4069 8
15 t18 1000 862 4194 8
15 t19 1000 38 2001 3
15 t1 1000 404 2977 5
15 t20 1000 457 3939 7
15 t2 1000 863 3392 6
15 t3 1000 814 3452 6
15 t4 1000 715 3547 6
15 t5 1000 905 3575 6
15 t6 1000 505 3377 6
15 t7 1000 434 3472 6
15 t8 999 37 1451 2
15 t9 1000 978 3786 7
16 t10 1000 559 3736 7
16 t11 1000 862 3813 7
16 t12 1000 323 3586 6
16 t13 1000 349 3712 6
16 t14 1000 73 2332 4
16 t15 1000 37 1764 3
16 t16 1000 862 4095 8
16 t17 1000 671 4070 8
16 t18 1000 883 4197 8
16 t19 1000 57 2395 4
16 t1 1000 398 2969 5
16 t20 1000 454 3955 7
16 t2 1000 863 3397 6
16 t3 1000 811 3450 6
16 t4 1000 708 3545 6
16 t5 1000 904 3573 7
16 t6 1000 498 3363 6
16 t7 1000 448 3493 6
16 t8 999 37 1451 2
16 t9 1000 977 3788 7
17 t10 1000 600 3759 7
17 t11 1000 852 3808 7
17 t12 1000 323 3585 6
17 t13 1000 344 3688 7
17 t14 1000 71 2302 4
17 t15 1000 37 1766 3
17 t16 1000 875 4097 8
17 t17 1000 672 4083 8
17 t18 1000 863 4221 8
17 t19 1000 57 2380 4
17 t1 1000 407 2977 5
17 t20 1000 447 3940 7
17 t2 1000 864 3397 6
17 t3 1000 813 3456 6
17 t4 1000 709 3540 6
17 t5 1000 911 3585 6
17 t6 1000 497 3355 6
17 t7 1000 477 3542 6
17 t8 999 36 1433 2
17 t9 1000 977 3803 7
18 t10 1000 601 3775 7
18 t11 1000 851 3808 7
18 t12 1000 315 3567 6
18 t13 1000 341 3695 6
18 t14 1000 70 2278 4
18 t15 1000 37 1758 3
18 t16 1000 871 4094 8
18 t17 1000 665 4071 8
18 t18 1000 866 4207 8
18 t19 1000 56 2356 4
18 t1 1000 404 2969 5
18 t20 1000 443 3937 7
18 t2 1000 861 3404 6
18 t3 1000 812 3447 6
18 t4 1000 704 3534 6
18 t5 1000 906 3585 6
18 t6 1000 491 3346 6
18 t7 1000 475 3548 6
18 t8 1000 40 1519 2
18 t9 1000 979 3821 7
19 t10 1000 594 3779 7
19 t11 1000 853 3791 7
19 t12 1000 306 3550 6
19 t13 1000 334 3687 6
19 t14 1000 69 2271 4
19 t15 1000 37 1759 3
19 t16 1000 866 4091 8
19 t17 1000 659 4080 8
19 t18 1000 865 4199 8
19 t19 1000 54 2311 4
19 t1 1000 401 2960 5
19 t20 1000 442 3926 7
19 t2 1000 861 3401 6
19 t3 1000 810 3438 6
19 t4 1000 707 3540 6
19 t5 1000 908 3594 6
19 t6 1000 488 3347 6
19 t7 1000 470 3534 6
19 t8 1000 40 1520 2
19 t9 1000 978 3810 7
20 t10 1000 587 3763 7
20 t11 1000 846 3799 7
20 t12 1000 304 3542 6
20 t13 1000 332 3677 6
20 t14 1000 69 2259 3
20 t15 1000 37 1759 3
20 t16 1000 872 4118 8
20 t17 1000 663 4072 8
20 t18 1000 866 4224 8
20 t19 1000 54 2318 4
20 t1 1000 402 2962 5
20 t20 1000 499 3992 7
20 t2 1000 861 3400 6
20 t3 1000 812 3441 6
20 t4 1000 704 3523 6
20 t5 1000 906 3591 6
20 t6 1000 483 3351 6
20 t7 1000 467 3530 6
20 t8 1000 40 1521 2
20 t9 1000 978 3799 7
1 t10 1000 652 3786 28
1 t11 1000 603 3798 28
1 t12 1000 479 3754 27
1 t13 954 12 676 5
1 t14 1000 681 4064 30
1 t15 1000 330 3613 25
1 t16 1000 675 3920 30
1 t17 1000 161 3175 21
1 t18 1000 702 4204 32
1 t19 1000 836 4255 33
1 t1 1000 133 2124 14
1 t20 1000 543 4230 31
1 t2 966 28 767 6
1 t3 1000 556 3273 25
1 t4 1000 166 2575 17
1 t5 1000 73 1881 13
1 t6 1000 311 3164 22
1 t7 1000 228 3068 21
1 t8 1000 192 2969 20
1 t9 1000 708 3753 29
2 t10 1000 671 3784 8
2 t11 1000 632 3800 8
2 t12 1000 503 3796 8
2 t13 943 11 576 1
2 t14 1000 704 4035 9
2 t15 1000 290 3485 7
2 t16 1000 670 3937 9
2 t17 1000 169 3205 7
2 t18 1000 682 4192 10
2 t19 1000 811 4256 10
2 t1 1000 132 2115 4
2 t20 1000 553 4236 10
2 t2 966 28 783 1
2 t3 1000 548 3266 7
2 t4 1000 164 2585 5
2 t5 1000 70 1832 3
2 t6 1000 291 3097 6
2 t7 1000 219 3023 6
2 t8 1000 193 2993 6
2 t9 1000 681 3755 8
3 t10 1000 651 3763 8
3 t11 1000 604 3796 8
3 t12 1000 497 3767 8
3 t13 943 11 578 1
3 t14 1000 661 4035 8
3 t15 1000 312 3561 7
3 t16 1000 628 3902 8
3 t17 1000 171 3226 7
3 t18 1000 708 4211 9
3 t19 1000 818 4258 10
3 t1 1000 133 2110 4
3 t20 1000 551 4232 9
3 t2 966 28 768 1
3 t3 1000 536 3264 6
3 t4 1000 161 2559 5
3 t5 1000 75 1918 3
3 t6 1000 291 3101 6
3 t7 1000 219 3044 6
3 t8 1000 201 3015 6
3 t9 1000 686 3757 8
4 t10 1000 651 3796 7
4 t11 1000 601 3776 7
4 t12 1000 481 3745 7
4 t13 971 14 808 1
4 t14 1000 675 4024 9
4 t15 1000 345 3618 7
4 t16 1000 656 3919 8
4 t17 1000 173 3198 6
4 t18 1000 708 4218 9
4 t19 1000 815 4268 9
4 t1 1000 134 2108 4
4 t20 1000 566 4241 9
4 t2 970 29 797 1
4 t3 1000 543 3262 6
4 t4 1000 169 2610 5
4 t5 1000 75 1912 3
4 t6 1000 298 3113 6
4 t7 1000 206 2982 5
4 t8 1000 201 3029 5
4 t9 1000 710 3767 7
5 t10 1000 650 3778 7
5 t11 1000 615 3794 7
5 t12 1000 509 3792 7
5 t13 943 11 576 0
5 t14 1000 672 4060 8
5 t15 1000 300 3529 7
5 t16 1000 630 3906 8
5 t17 1000 152 3126 6
5 t18 1000 695 4221 9
5 t19 1000 834 4259 9
5 t1 1000 134 2113 3
5 t20 1000 606 4272 9
5 t2 966 28 771 1
5 t3 1000 546 3274 6
5 t4 1000 169 2592 4
5 t5 1000 71 1863 3
5 t6 1000 322 3186 6
5 t7 1000 222 3033 5
5 t8 1000 213 3083 5
5 t9 1000 690 3733 7
6 t10 1000 673 3787 7
6 t11 1000 609 3789 7
6 t12 1000 494 3763 7
6 t13 943 11 578 1
6 t14 1000 695 4040 8
6 t15 1000 290 3495 6
6 t16 1000 679 3936 8
6 t17 1000 175 3229 6
6 t18 1000 665 4196 8
6 t19 1000 817 4269 9
6 t1 1000 133 2113 4
6 t20 1000 592 4273 9
6 t2 966 28 771 1
6 t3 1000 536 3271 6
6 t4 1000 172 2615 4
6 t5 1000 69 1837 3
6 t6 1000 326 3189 6
6 t7 1000 208 2991 5
6 t8 1000 205 3055 5
6 t9 1000 678 3738 7
7 t10 1000 642 3766 7
7 t11 1000 596 3771 7
7 t12 1000 492 3772 7
7 t13 967 14 791 1
7 t14 1000 687 4064 8
7 t15 1000 338 3607 6
7 t16 1000 644 3914 8
7 t17 1000 164 3170 6
7 t18 1000 707 4202 8
7 t19 1000 832 4282 9
7 t1 1000 132 2114 3
7 t20 1000 564 4220 8
7 t2 966 28 767 1
7 t3 1000 559 3283 6
7 t4 1000 165 2585 4
7 t5 1000 71 1857 3
7 t6 1000 319 3169 5
